Date,SPY,SPY_vol,AAPl,AAPl_vol,MSFT,MSFT_vol
2001-10-19,74.5,21912500,1.13,41697600,18.52,91219600
2001-10-22,75.97,17540600,1.18,97984600,19.25,72323600
2001-10-23,75.58,22062500,1.12,171245200,19.33,80325000
2001-10-24,75.38,16065200,1.17,93606800,19.62,79141400
2001-10-25,76.73,27467900,1.19,63737800,20.01,75318200
2001-10-26,76.56,18623300,1.15,69741000,19.9,64509400
2001-10-29,74.57,18727500,1.09,59795400,19.08,55129400
2001-10-30,73.67,26178600,1.09,69190800,18.84,57395600
2001-10-31,73.42,28124200,1.09,68437600,18.6,64700000
2001-11-01,75.3,29806800,1.15,78248800,19.78,109671200
2001-11-02,75.82,17575900,1.15,49301000,19.64,83360000
2001-11-05,76.81,15929500,1.18,58948400,20.24,66401600
2001-11-06,78.0,23245800,1.21,79004800,20.72,68612000
2001-11-07,77.9,19716000,1.21,95747400,20.55,58899000
2001-11-08,78.14,22563500,1.16,85535800,20.61,74227800
2001-11-09,78.23,15895800,1.16,33573400,20.86,48013600
2001-11-12,77.75,26068800,1.16,50374800,21.05,57752800
2001-11-13,79.5,15296200,1.2,56168000,21.72,60159600
2001-11-14,79.57,17571300,1.21,55287400,21.1,88625600
2001-11-15,79.72,19470200,1.2,53257400,21.15,77922000
2001-11-16,79.36,18134900,1.17,57666000,21.03,59249000
2001-11-19,80.34,13625400,1.24,83147400,21.29,56005000
2001-11-20,79.67,16209700,1.21,69146000,20.92,65921800
2001-11-21,79.14,11470200,1.22,50395800,20.49,50785200
2001-11-23,80.28,6717100,1.23,15001000,20.7,15754600
2001-11-26,80.45,13726000,1.32,115172400,20.84,41983600
2001-11-27,80.11,19261400,1.3,67138400,20.39,90819000
2001-11-28,78.66,20195500,1.27,62652800,20.09,54536600
2001-11-29,79.72,16354700,1.26,50691200,20.74,54034400
2001-11-30,79.15,13680300,1.32,75978000,20.54,48234200
2001-12-03,78.68,15220400,1.3,45291400,20.72,47211800
2001-12-04,80.01,17239900,1.39,95104800,21.11,51005800
2001-12-05,81.47,25204000,1.47,142144800,21.79,74243000
2001-12-06,81.43,17972900,1.41,84733600,21.96,56026200
2001-12-07,80.89,18857800,1.39,50878800,21.7,42334800
2001-12-10,79.38,13862700,1.39,42502600,21.45,38367400
2001-12-11,79.22,20833300,1.35,51368800,21.54,54334000
2001-12-12,79.31,16171500,1.33,48115200,21.74,47884200
2001-12-13,77.77,19026700,1.3,49460600,21.2,53227800
2001-12-14,78.51,16721900,1.26,47471200,21.57,43000600
2001-12-17,79.32,13925900,1.28,43428000,22.07,57079800
2001-12-18,79.79,13663700,1.3,58809800,22.16,47255200
2001-12-19,80.36,20143400,1.34,72489200,22.23,56996200
2001-12-20,79.57,14867900,1.28,55216000,21.36,78585000
2001-12-21,80.05,14037700,1.3,64083600,21.61,84307600
2001-12-24,79.89,5728800,1.32,12657400,21.52,11701600
2001-12-26,80.33,10304800,1.33,36600200,21.65,29328000
2001-12-27,80.82,9407300,1.36,47877200,21.71,32406600
2001-12-28,80.78,10593800,1.39,74781000,21.71,28787200
2001-12-31,79.6,14619500,1.35,34445600,21.19,43006200
2002-01-02,80.45,18651900,1.44,132374200,21.45,48124000
2002-01-03,81.36,15743000,1.46,153001800,22.15,67590800
2002-01-04,81.91,20140700,1.46,102494000,22.04,52731400
2002-01-07,81.33,13106500,1.42,111146000,21.93,58508800
2002-01-08,81.14,12683700,1.4,112509600,22.2,47736400
2002-01-09,80.48,16610300,1.34,81958800,21.98,76304000
2002-01-10,80.83,12823400,1.31,113184400,22.16,50296600
2002-01-11,80.04,13708400,1.3,87200400,21.95,72993200
2002-01-14,79.54,12301100,1.31,103999000,21.9,50997800
2002-01-15,80.19,20219900,1.34,72580200,22.25,60717400
2002-01-16,78.56,17067000,1.28,141723400,21.71,61955400
2002-01-17,79.16,17283400,1.39,165144000,22.35,78958000
2002-01-18,78.79,17028000,1.37,84702800,21.15,107140400
2002-01-22,78.25,11689300,1.35,81828600,20.62,76837200
2002-01-23,78.85,12438900,1.42,110819800,20.39,80403000
2002-01-24,79.09,12142800,1.44,86000600,20.67,83886000
2002-01-25,79.07,12810700,1.44,46478600,20.41,48981200
2002-01-28,79.29,10589200,1.44,46611600,20.42,41622000
2002-01-29,76.8,27720800,1.43,60081000,19.94,58666000
2002-01-30,77.9,34711800,1.49,117894000,20.11,66100000
2002-01-31,78.82,19909200,1.53,117111400,20.38,69566200
2002-02-01,78.45,15838500,1.51,99576400,20.05,63462200
2002-02-04,76.5,24243400,1.57,130593400,19.55,70308400
2002-02-05,76.02,33614000,1.57,114221800,19.56,66772600
2002-02-06,75.7,29486000,1.53,149394000,19.32,66103000
2002-02-07,75.22,23445400,1.5,86958200,19.13,63314000
2002-02-08,76.66,19277800,1.49,88832800,19.4,61283000
2002-02-11,77.6,18792400,1.54,99650600,19.56,50899600
2002-02-12,77.36,13942500,1.53,56070000,19.24,44973800
2002-02-13,78.18,16781100,1.55,78218000,19.78,54168600
2002-02-14,78.04,20453800,1.52,65042600,19.73,57267000
2002-02-15,77.22,18366800,1.48,65046800,19.27,50179800
2002-02-19,75.74,15988100,1.4,97564600,18.85,52262600
2002-02-20,77.01,29242800,1.43,71360800,19.16,50492000
2002-02-21,75.42,26288600,1.33,111687800,18.57,59398400
2002-02-22,76.35,26572900,1.41,101619000,18.55,71347800
2002-02-25,77.61,17458700,1.47,106712200,18.9,51832200
2002-02-26,77.45,22346500,1.46,65032800,18.73,63276200
2002-02-27,77.75,28597900,1.36,257539800,18.68,65750000
2002-02-28,77.4,23755400,1.34,114234400,18.66,68068000
2002-03-01,79.21,26273600,1.45,87248000,19.63,62115600
2002-03-04,80.61,27184600,1.5,87064600,20.25,74464200
2002-03-05,80.35,22718900,1.45,68675600,20.18,55926400
2002-03-06,81.3,20143200,1.49,56551600,20.36,49835400
2002-03-07,81.13,19330800,1.51,64562400,20.06,58079200
2002-03-08,81.47,19930100,1.52,67443600,20.46,57701800
2002-03-11,81.64,15621800,1.55,65696400,20.58,43718200
2002-03-12,81.59,17153600,1.53,63513800,20.01,66407200
2002-03-13,80.81,17175300,1.51,50191400,19.87,44387400
2002-03-14,80.7,11168100,1.51,54324200,19.58,51819600
2002-03-15,81.46,21220100,1.54,60225200,19.99,69086800
2002-03-18,81.48,17548900,1.53,76139000,19.88,52296800
2002-03-19,82.02,17912000,1.54,60586400,19.91,36376400
2002-03-20,80.48,17114500,1.54,73579800,19.23,55235200
2002-03-21,80.51,25846800,1.5,154088200,19.63,46123400
2002-03-22,80.34,15235400,1.49,50548400,19.34,41341400
2002-03-25,79.34,17499600,1.44,65707600,18.95,47752400
2002-03-26,79.8,19947600,1.45,64460200,18.9,69357200
2002-03-27,80.01,19020300,1.45,31925600,19.02,47318400
2002-03-28,79.98,17532900,1.46,27113800,19.29,43901200
2002-04-01,80.01,17711000,1.51,49761600,19.32,47010000
2002-04-02,79.57,15669500,1.49,50948800,18.32,76509400
2002-04-03,79.01,25658500,1.47,53632600,18.02,76931400
2002-04-04,78.68,23549000,1.54,84624400,18.06,61763800
2002-04-05,78.7,19404900,1.53,69587000,17.87,50166000
2002-04-08,78.87,16470100,1.52,65378600,18.31,73389600
2002-04-09,78.31,15122700,1.49,47882800,17.55,63413000
2002-04-10,79.2,17199300,1.52,56245000,18.01,75636400
2002-04-11,77.23,25453700,1.54,101813600,17.53,58165800
2002-04-12,77.81,14950600,1.55,80060400,17.89,52297600
2002-04-15,77.22,17394900,1.55,74842600,17.82,47388800
2002-04-16,79.06,15040900,1.59,153644400,18.49,51921600
2002-04-17,78.89,12920100,1.61,99062600,18.12,55158600
2002-04-18,78.55,25204800,1.57,100427600,18.03,74794800
2002-04-19,78.83,10499200,1.54,93851800,18.3,104268600
2002-04-22,77.52,13922900,1.52,67356800,17.78,51465200
2002-04-23,77.18,16967000,1.5,58367400,17.27,68281400
2002-04-24,76.41,18902700,1.47,35112000,16.96,61220400
2002-04-25,76.45,25451500,1.49,48550600,17.19,57290400
2002-04-26,75.0,19769800,1.42,76245400,16.48,62776600
2002-04-29,74.63,17724400,1.48,68072200,16.71,70246000
2002-04-30,75.33,19473500,1.5,70240800,16.72,77384000
2002-05-01,76.25,24575600,1.48,53676000,16.88,76413000
2002-05-02,75.95,15666800,1.46,59836000,16.38,79009200
2002-05-03,75.13,18185500,1.45,57695400,15.85,71628000
2002-05-06,73.66,23630400,1.4,62416200,15.55,66299400
2002-05-07,73.4,21910000,1.39,60687200,15.83,88385400
2002-05-08,76.13,27917400,1.51,109170600,17.59,101242000
2002-05-09,75.25,18085600,1.5,56154000,16.67,83288200
2002-05-10,73.83,18958900,1.44,58849000,16.01,64408800
2002-05-13,75.33,14677700,1.48,66402000,16.86,64819000
2002-05-14,76.97,34201200,1.58,131626600,17.56,64832400
2002-05-15,76.67,29535300,1.56,83956600,17.52,70412000
2002-05-16,77.07,28092000,1.56,56763000,17.83,53406400
2002-05-17,77.45,27823700,1.55,59123400,17.92,54646200
2002-05-20,76.61,13833800,1.53,67478600,17.28,52115800
2002-05-21,75.91,16877200,1.45,70247800,16.7,63120000
2002-05-22,76.08,15844200,1.5,72718800,17.18,54169400
2002-05-23,76.89,13879800,1.56,92349600,17.54,51412800
2002-05-24,75.91,11877000,1.49,41543600,17.04,35982000
2002-05-28,75.49,24236900,1.48,37429000,16.74,49602000
2002-05-29,74.93,14773300,1.48,55448400,16.65,45393200
2002-05-30,74.73,18217900,1.5,49093800,16.84,63213000
2002-05-31,74.88,19826300,1.44,91373800,16.29,66468000
2002-06-03,72.89,26056300,1.42,58777600,15.81,88439000
2002-06-04,73.07,25856200,1.41,86955400,15.99,88008400
2002-06-05,73.75,19695900,1.4,69270600,16.53,66969400
2002-06-06,72.25,22998500,1.37,64999200,16.6,78703400
2002-06-07,72.17,24011600,1.32,153094200,16.63,97834400
2002-06-10,72.45,18759900,1.33,69393800,16.9,71825400
2002-06-11,71.21,19990700,1.27,87374000,16.82,74368200
2002-06-12,71.64,31266000,1.24,132179600,17.77,136198600
2002-06-13,70.92,21043900,1.21,88020800,17.35,79771600
2002-06-14,70.81,39267500,1.24,106225000,17.68,109433600
2002-06-17,72.71,17647200,1.27,81152400,17.81,94486600
2002-06-18,73.31,21628500,1.25,88340000,17.91,77518400
2002-06-19,71.6,21540700,1.06,427366800,17.39,81247000
2002-06-20,70.68,25691000,1.06,99159200,17.31,86401200
2002-06-21,69.58,31190700,1.04,111294400,16.72,116820000
2002-06-24,69.94,37169700,1.07,107983400,17.33,104523200
2002-06-25,68.37,33355000,1.06,75300400,16.94,84025200
2002-06-26,68.48,37913600,1.02,139738200,17.32,112131400
2002-06-27,69.68,31616400,1.05,62914600,17.57,95812400
2002-06-28,69.35,28184200,1.1,67464600,17.5,89555600
2002-07-01,68.0,20270200,1.05,55672400,16.85,66473800
2002-07-02,66.56,34213900,1.05,76297200,16.46,82814200
2002-07-03,66.93,30565800,1.09,49757400,16.58,80936600
2002-07-05,69.6,19013500,1.16,40412400,17.55,35673600
2002-07-08,68.73,19118600,1.11,52801000,16.93,63199400
2002-07-09,67.0,28620400,1.08,56687400,17.02,85277200
2002-07-10,64.56,50522500,1.07,51720200,16.71,90673400
2002-07-11,65.08,59476500,1.13,93419200,16.93,129550600
2002-07-12,64.37,39018600,1.08,110873000,16.59,95733800
2002-07-15,64.71,77317200,1.13,73998400,16.57,136965600
2002-07-16,63.47,53282400,1.1,111692000,16.4,97154600
2002-07-17,63.59,48880600,0.97,303871400,16.64,98034800
2002-07-18,61.53,32656700,0.93,139865600,16.35,91053600
2002-07-19,59.37,77572600,0.93,96301800,15.85,112543400
2002-07-22,57.61,78134000,0.92,107724400,15.2,180069800
2002-07-23,56.03,74484100,0.89,99972600,13.76,168061600
2002-07-24,59.37,107022800,0.94,101648400,14.79,202307800
2002-07-25,58.87,87176600,0.89,119838600,13.7,163411400
2002-07-26,59.99,41206800,0.89,51926000,14.51,123538000
2002-07-29,62.91,53492900,0.93,68740000,15.44,112148600
2002-07-30,63.73,47532200,0.95,88709600,15.39,122690600
2002-07-31,63.89,44669900,0.94,77674800,15.35,93875600
2002-08-01,62.22,66571900,0.92,57239000,14.64,92002800
2002-08-02,60.82,51772900,0.89,44765000,14.21,85947600
2002-08-05,58.71,47191300,0.87,51006200,14.07,78941600
2002-08-06,60.68,64730000,0.91,68013400,14.61,88715800
2002-08-07,61.74,43289400,0.93,83368600,15.06,86349400
2002-08-08,63.74,48339800,0.95,56837200,15.65,88748000
2002-08-09,63.98,41879200,0.93,51429000,15.39,69049400
2002-08-12,63.51,25841700,0.93,44941400,15.51,56866600
2002-08-13,62.35,49690500,0.9,67467400,15.06,100122800
2002-08-14,64.63,57423600,0.94,99771000,15.9,96706000
2002-08-15,65.53,45551500,0.97,80519600,15.92,98745600
2002-08-16,65.33,36517300,0.98,61306000,16.0,69334000
2002-08-19,66.86,33669900,0.99,54139400,16.64,79848200
2002-08-20,66.15,30508300,0.98,46656400,16.33,70317600
2002-08-21,67.1,39628900,1.0,50607200,16.72,81203400
2002-08-22,67.75,38399800,0.99,64577800,17.03,72517600
2002-08-23,66.3,33716400,0.97,40811400,16.71,57929200
2002-08-26,66.76,33830100,0.96,47492200,16.67,55652400
2002-08-27,65.99,35335700,0.92,65557800,16.26,65470200
2002-08-28,64.54,38970600,0.91,61993400,15.8,68875000
2002-08-29,64.57,42965700,0.91,41042400,16.18,94275600
2002-08-30,64.32,30366700,0.91,48379800,15.7,58138400
2002-09-03,61.87,76586400,0.87,69234200,15.04,74452600
2002-09-04,62.75,51099500,0.9,105165200,15.42,80232000
2002-09-05,62.22,67250900,0.88,56544600,14.69,90438800
2002-09-06,63.07,38622200,0.89,45397800,15.3,69918400
2002-09-09,63.54,33998400,0.89,39561200,15.58,81653200
2002-09-10,64.26,41416600,0.89,62367200,15.93,83950000
2002-09-11,63.86,27711200,0.88,50603000,15.54,77443200
2002-09-12,62.69,43601700,0.87,67457600,15.08,63726800
2002-09-13,62.84,41131000,0.88,70737800,15.33,59549200
2002-09-16,63.0,28167600,0.9,71660400,15.29,50166200
2002-09-17,61.55,47609700,0.92,106999200,15.13,73343400
2002-09-18,60.94,54719400,0.93,82160400,15.28,83951800
2002-09-19,59.36,48510500,0.9,51486400,15.1,77777600
2002-09-20,59.38,46325600,0.92,88197200,15.18,130619200
2002-09-23,58.89,46893800,0.92,65927400,14.47,89783800
2002-09-24,57.94,69507000,0.91,62665400,14.6,104142200
2002-09-25,59.38,59294400,0.92,63670600,14.88,107116600
2002-09-26,60.35,53638000,0.91,52161200,14.78,100852200
2002-09-27,58.25,64648300,0.91,51538200,14.48,81011600
2002-09-30,57.58,73096400,0.9,59424400,13.99,115577000
2002-10-01,60.34,67198100,0.9,85605800,14.79,110636600
2002-10-02,58.53,56749100,0.88,57337000,14.59,103488600
2002-10-03,57.94,55547000,0.88,54474000,14.33,105221400
2002-10-04,56.88,68483700,0.87,47706400,14.0,107120400
2002-10-07,55.7,53188000,0.85,61174400,14.09,89790000
2002-10-08,56.58,79531000,0.85,113411200,14.39,115667600
2002-10-09,54.98,79956400,0.84,89171600,14.07,123142600
2002-10-10,56.76,76749000,0.87,80393600,14.84,118515000
2002-10-11,59.24,82308300,0.9,73669400,15.63,108828800
2002-10-14,59.58,40631900,0.91,48601000,15.77,76216200
2002-10-15,62.44,82320300,0.94,101379600,16.73,133374200
2002-10-16,60.93,62977800,0.9,76906200,16.13,95437400
2002-10-17,62.14,68534100,0.87,117324200,16.24,182602400
2002-10-18,62.4,47448700,0.89,72074800,17.0,152817200
2002-10-21,63.48,45859100,0.9,59630200,16.8,112378600
2002-10-22,63.02,40966800,0.91,54537000,16.53,87159000
2002-10-23,63.5,54905800,0.92,52259200,17.02,110866600
2002-10-24,62.2,54987400,0.91,43687000,16.39,95833400
2002-10-25,63.5,43672100,0.95,69767600,16.85,75425800
2002-10-28,63.08,39416100,0.97,87325000,16.62,79906600
2002-10-29,62.35,59508200,0.95,64794800,16.66,90517200
2002-10-30,62.95,41688600,0.99,67669000,16.99,94451200
2002-10-31,62.31,41620600,0.99,73959200,17.11,105973800
2002-11-01,63.55,51878900,1.01,47457200,16.96,105097800
2002-11-04,64.15,49080600,1.04,94204600,17.95,139964200
2002-11-05,64.66,37270800,1.05,52673600,18.13,76658200
2002-11-06,65.5,65013100,1.06,54097400,18.24,115407000
2002-11-07,63.89,51572000,0.99,84044800,17.92,73699600
2002-11-08,63.11,37905400,0.98,47516000,17.63,64522200
2002-11-11,62.13,33505100,0.94,38243800,17.23,58341200
2002-11-12,62.62,37724500,0.97,55948200,17.44,81398600
2002-11-13,62.69,63891500,0.96,57934800,17.71,107370200
2002-11-14,63.87,31896800,1.01,35428400,18.23,78337000
2002-11-15,64.34,39152100,0.99,40248600,18.14,77533600
2002-11-18,63.69,28934800,0.97,41144600,17.87,58086400
2002-11-19,63.61,32806600,0.94,52738000,17.55,76403400
2002-11-20,65.02,36688400,0.96,52185000,18.11,76435400
2002-11-21,66.23,55128200,1.01,104620600,18.5,82922200
2002-11-22,65.76,32513800,0.99,56964600,18.63,70002000
2002-11-25,65.81,33846400,0.99,49856800,18.63,61583000
2002-11-26,64.55,42284700,0.95,60065600,18.2,68650400
2002-11-27,66.37,37764000,0.97,71699600,18.58,55191800
2002-11-29,66.16,19385700,0.96,35858200,18.45,28393000
2002-12-02,66.26,49911900,0.94,99685600,18.46,63735000
2002-12-03,65.38,34407700,0.94,56967400,18.14,58457400
2002-12-04,65.08,64040800,0.93,81439400,18.09,83892000
2002-12-05,64.36,36724900,0.9,60849600,17.7,68435800
2002-12-06,64.78,49824100,0.92,61339600,17.75,71670200
2002-12-09,63.0,36789600,0.91,59021200,17.12,63862800
2002-12-10,63.85,33319900,0.94,77152600,17.28,63730200
2002-12-11,63.9,39201000,0.96,63375200,17.49,69186200
2002-12-12,63.9,34465600,0.94,37335200,17.33,55242000
2002-12-13,62.89,36862200,0.91,41195000,16.8,65245400
2002-12-16,64.52,37098400,0.92,62906200,17.43,60140400
2002-12-17,63.95,32353900,0.93,55665400,17.39,49549800
2002-12-18,63.21,35612600,0.9,37675400,17.12,62709400
2002-12-19,62.76,39264200,0.88,86879800,16.99,82686600
2002-12-20,63.66,31176900,0.87,79524200,16.97,98294600
2002-12-23,63.68,22599300,0.9,31456600,17.28,48798400
2002-12-24,63.21,10937000,0.89,9835000,17.22,18386000
2002-12-26,63.24,17485600,0.89,21355600,17.08,37228000
2002-12-27,61.81,22205700,0.87,20008800,16.95,40891600
2002-12-30,62.33,29968000,0.87,38760400,16.88,48019600
2002-12-31,62.41,34036600,0.89,50181600,16.54,58208800
2003-01-02,64.42,44516300,0.92,45357200,17.19,67025200
2003-01-03,64.62,32222600,0.92,36863400,17.21,55546800
2003-01-06,65.76,40984500,0.92,97633200,17.52,59456200
2003-01-07,65.6,38640400,0.92,85586200,17.85,80517400
2003-01-08,64.65,38702200,0.9,57411200,17.35,64566000
2003-01-09,65.65,34804900,0.91,53813200,17.85,61808000
2003-01-10,65.83,37768900,0.91,43775200,17.89,67730200
2003-01-13,65.81,31649900,0.9,44735600,18.04,60817800
2003-01-14,66.02,30733000,0.9,46715200,18.23,54206400
2003-01-15,65.36,33511800,0.89,92782200,18.0,59622600
2003-01-16,65.1,44812100,0.9,139767600,17.71,81371000
2003-01-17,64.13,35618300,0.87,66690400,16.46,155876000
2003-01-21,63.14,36826200,0.87,63364000,16.42,86159200
2003-01-22,62.37,42286500,0.86,53785200,16.32,86948000
2003-01-23,62.75,55919800,0.88,57064000,16.72,71374800
2003-01-24,61.11,68633900,0.85,76367200,15.95,103027000
2003-01-27,60.27,57884400,0.87,97851600,15.73,114838600
2003-01-28,60.72,46929100,0.9,71563800,15.62,86151200
2003-01-29,61.18,53712200,0.92,93261000,15.97,106884000
2003-01-30,59.73,49845900,0.89,101764600,15.43,87877400
2003-01-31,60.88,55317000,0.89,85306200,15.18,106858400
2003-02-03,61.0,39696000,0.91,66196200,15.53,80129800
2003-02-04,60.4,43633400,0.9,79353400,15.14,81854800
2003-02-05,60.02,55270600,0.89,55403600,15.02,101072000
2003-02-06,59.74,53638000,0.89,44787400,15.17,83312000
2003-02-07,59.01,43165000,0.87,67425400,14.9,75208000
2003-02-10,59.43,45455900,0.89,41972000,15.16,74081400
2003-02-11,59.02,46861000,0.89,41195000,14.86,84292000
2003-02-12,58.08,35873600,0.89,57171800,14.86,71315200
2003-02-13,58.26,57934100,0.9,52123400,15.03,73558200
2003-02-14,59.53,59580900,0.91,60824400,15.45,90446400
2003-02-18,60.58,39492700,0.94,72724400,15.97,57415500
2003-02-19,60.26,31432000,0.92,60092200,15.75,46902700
2003-02-20,59.66,29280100,0.91,56088200,15.49,50897200
2003-02-21,60.26,60955800,0.93,39361000,15.81,56853200
2003-02-24,59.28,30628600,0.91,45063200,15.45,62403700
2003-02-25,59.76,56770600,0.93,47160400,15.53,68113000
2003-02-26,58.88,37787200,0.9,54273800,15.15,57096000
2003-02-27,59.66,51126000,0.92,38585400,15.14,75434300
2003-02-28,60.06,43666800,0.93,48774600,15.21,56585400
2003-03-03,59.49,42923100,0.91,50940400,15.11,50653500
2003-03-04,58.54,31440500,0.9,31603600,14.81,56605700
2003-03-05,59.03,43974700,0.9,31670800,15.05,55415900
2003-03-06,58.54,41217700,0.9,24964800,14.94,54607600
2003-03-07,58.94,63538000,0.9,50246000,15.12,66167600
2003-03-10,57.53,41014100,0.89,33643400,14.73,48413600
2003-03-11,56.96,48102700,0.88,40297600,14.63,53990700
2003-03-12,57.34,62459800,0.88,55640200,15.01,72379500
2003-03-13,59.32,72117800,0.91,83861400,15.84,80701300
2003-03-14,59.51,63951800,0.91,38274600,15.96,75451400
2003-03-17,61.39,88217500,0.93,99978200,16.64,100983800
2003-03-18,61.75,50792300,0.93,57495200,16.71,78108800
2003-03-19,62.22,49630800,0.92,35329000,16.89,73652100
2003-03-20,62.36,67321600,0.92,40794600,16.85,71798500
2003-03-21,63.69,71165300,0.93,74487000,17.05,85586800
2003-03-24,61.57,65398900,0.89,40275200,16.23,61105200
2003-03-25,62.16,61040100,0.9,41924400,16.36,63595100
2003-03-26,61.85,45740800,0.89,44585800,16.21,51673600
2003-03-27,61.9,53120200,0.9,30598400,16.07,60043300
2003-03-28,61.59,32583000,0.9,36325800,15.84,39584600
2003-03-31,60.19,61119500,0.87,64164800,15.54,71384000
2003-04-01,61.11,53574000,0.88,38585400,15.63,49803200
2003-04-02,62.59,50431200,0.9,42842800,16.51,68282500
2003-04-03,62.29,48755500,0.89,36428000,16.52,57394300
2003-04-04,62.66,36250100,0.89,36505000,16.1,55740600
2003-04-07,62.54,69776200,0.9,49215600,16.16,65627100
2003-04-08,62.64,39712700,0.89,32233600,16.42,54132100
